Date,Lane,Lane Name,Direction,Direction Name,Speed (mph),Headway (s),Gap (s),Flags,Flag Text
2018-02-09 17:27:31.030,2,NB_MID,1,North,28.584,2.896,2.337,5,Friday
2018-02-09 17:27:32.070,3,NB_OS,1,North,30.447,4.629,3.693,5,Friday
2018-02-09 17:27:32.080,1,NB_NS,1,North,14.292,2.661,1.267,5,Friday
2018-02-09 17:27:34.060,1,NB_NS,1,North,12.428,2.7,1.143,5,Friday
2018-02-09 17:27:35.000,1,NB_NS,1,North,12.428,2.07,0.644,5,Friday
2018-02-09 17:27:38.070,2,NB_MID,1,North,26.098000000000003,7.286,6.087,5,Friday
2018-02-09 17:27:38.080,1,NB_NS,1,North,10.563,4.024,2.026,5,Friday
2018-02-09 17:27:42.070,1,NB_NS,1,North,8.078,6.231,2.968,5,Friday
2018-02-09 17:27:43.000,3,NB_OS,1,North,29.825,11.3,10.969,5,Friday
2018-02-09 17:27:43.030,2,NB_MID,1,North,34.798,4.371,5.274,5,Friday
2018-02-09 17:27:46.060,3,NB_OS,1,North,31.691,2.647,2.367,5,Friday
2018-02-09 17:27:46.070,1,NB_NS,1,North,9.321,4.2,3.058,5,Friday
2018-02-09 17:27:47.030,2,NB_MID,1,North,30.447,4.886,3.736,5,Friday
2018-02-09 17:27:49.010,1,NB_NS,1,North,11.185,3.5,2.392,5,Friday
2018-02-09 17:27:50.080,3,NB_OS,1,North,33.554,4.233,3.861,5,Friday
2018-02-09 17:27:52.050,3,NB_OS,1,North,30.447,3.196,2.38,5,Friday
2018-02-09 17:27:52.060,1,NB_NS,1,North,10.563,3.494,1.7,5,Friday
2018-02-09 17:27:53.030,3,NB_OS,1,North,27.962,1.2,0.477,5,Friday
2018-02-09 17:27:53.090,2,NB_MID,1,North,31.069000000000003,5.688,5.306,5,Friday
2018-02-09 17:27:54.040,1,NB_NS,1,North,10.563,3.6,2.038,5,Friday
2018-02-09 17:27:55.020,2,NB_MID,1,North,29.825,2.587,1.983,5,Friday
2018-02-09 17:27:56.050,1,NB_NS,1,North,14.292,2.113,1.422,5,Friday
2018-02-09 17:27:57.030,2,NB_MID,1,North,29.205,2.451,1.792,5,Friday
2018-02-09 17:27:59.060,1,NB_NS,1,North,14.292,2.739,1.443,5,Friday
2018-02-09 17:28:00.070,2,NB_MID,1,North,27.962,2.8,2.094,5,Friday
2018-02-09 17:28:01.060,1,NB_NS,1,North,11.185,3.5,1.296,5,Friday
2018-02-09 17:28:02.060,3,NB_OS,1,North,30.447,8.3,7.956,5,Friday
2018-02-09 17:28:03.060,2,NB_MID,1,North,32.31,2.769,2.548,5,Friday
2018-02-09 17:28:04.050,1,NB_NS,1,North,8.078,6.369,3.06,5,Friday
2018-02-09 17:28:05.050,2,NB_MID,1,North,30.447,3.269,2.63,5,Friday
2018-02-09 17:28:07.080,1,NB_NS,1,North,7.456,3.6,1.386,5,Friday
2018-02-09 17:28:09.010,1,NB_NS,1,North,10.563,2.435,1.37,5,Friday
2018-02-09 17:28:09.070,2,NB_MID,1,North,29.205,3.6,2.84,5,Friday
2018-02-09 17:28:11.020,1,NB_NS,1,North,11.185,2.7,1.338,5,Friday
2018-02-09 17:28:14.010,1,NB_NS,1,North,13.048,3.171,2.26,5,Friday
2018-02-09 17:28:16.040,1,NB_NS,1,North,15.533,2.376,1.597,5,Friday
2018-02-09 17:28:19.050,1,NB_NS,1,North,14.914,3.675,2.481,5,Friday
2018-02-09 17:28:22.090,1,NB_NS,1,North,16.155,2.838,1.44,5,Friday
2018-02-09 17:28:31.000,2,NB_MID,1,North,69.593,22.3,21.963,5,Friday
2018-02-09 17:28:32.010,3,NB_OS,1,North,42.875,30.5,30.206,5,Friday
2018-02-09 17:28:36.030,3,NB_OS,1,North,32.31,5.815,3.991,5,Friday
2018-02-09 17:28:38.060,3,NB_OS,1,North,29.205,1.609,0.995,5,Friday
2018-02-09 17:28:40.030,2,NB_MID,1,North,28.584,9.3,9.181,5,Friday
2018-02-09 17:28:42.000,3,NB_OS,1,North,30.447,4.335,4.086,5,Friday
2018-02-09 17:28:42.080,1,NB_NS,1,North,33.554,19.9,19.318,5,Friday
2018-02-09 17:28:43.020,2,NB_MID,1,North,37.283,2.58,2.61,5,Friday
2018-02-09 17:28:43.080,1,NB_NS,1,North,32.31,1.281,0.713,5,Friday
2018-02-09 17:28:45.060,3,NB_OS,1,North,31.069000000000003,2.736,2.277,5,Friday
2018-02-09 17:28:46.060,2,NB_MID,1,North,32.931999999999995,2.921,2.16,5,Friday
2018-02-09 17:28:48.080,1,NB_NS,1,North,32.31,5.296,4.702,5,Friday
2018-02-09 17:28:48.080,3,NB_OS,1,North,31.069000000000003,3.456,2.847,5,Friday
2018-02-09 17:28:49.010,3,NB_OS,1,North,31.691,1.482,1.012,5,Friday
2018-02-09 17:28:50.040,3,NB_OS,1,North,31.069000000000003,1.584,0.996,5,Friday
2018-02-09 17:28:51.090,2,NB_MID,1,North,28.584,6.339,4.988,5,Friday
2018-02-09 17:28:52.000,1,NB_NS,1,North,31.069000000000003,4.572,3.895,5,Friday
2018-02-09 17:28:53.090,2,NB_MID,1,North,27.962,2.24,1.679,5,Friday
2018-02-09 17:28:54.030,2,NB_MID,1,North,29.205,1.647,1.056,5,Friday
2018-02-09 17:28:55.050,2,NB_MID,1,North,28.584,1.565,0.855,5,Friday
2018-02-09 17:28:57.030,2,NB_MID,1,North,27.962,2.16,1.479,5,Friday
2018-02-09 17:29:07.000,3,NB_OS,1,North,44.117,16.6,16.247,5,Friday
2018-02-09 17:29:09.070,2,NB_MID,1,North,36.661,11.4,11.08,5,Friday
2018-02-09 17:29:11.020,2,NB_MID,1,North,47.846,1.987,2.28,5,Friday
2018-02-09 17:29:11.030,3,NB_OS,1,North,32.31,6.162,4.021,5,Friday
2018-02-09 17:29:12.070,1,NB_NS,1,North,29.825,19.7,19.462,5,Friday
2018-02-09 17:29:13.000,3,NB_OS,1,North,33.554,1.733,1.402,5,Friday
2018-02-09 17:29:13.080,1,NB_NS,1,North,32.31,1.281,0.8,5,Friday
2018-02-09 17:29:14.040,1,NB_NS,1,North,29.825,1.837,1.309,5,Friday
2018-02-09 17:29:15.060,3,NB_OS,1,North,34.176,1.735,1.46,5,Friday
2018-02-09 17:29:16.020,2,NB_MID,1,North,33.554,5.0,4.804,5,Friday
2018-02-09 17:29:17.000,1,NB_NS,1,North,28.584,2.935,2.285,5,Friday
2018-02-09 17:29:17.090,3,NB_OS,1,North,31.069000000000003,2.664,2.032,5,Friday
2018-02-09 17:29:18.030,3,NB_OS,1,North,28.584,1.722,1.083,5,Friday
2018-02-09 17:29:18.040,1,NB_NS,1,North,28.584,1.722,1.048,5,Friday
2018-02-09 17:29:19.030,2,NB_MID,1,North,27.962,4.12,2.807,5,Friday
2018-02-09 17:29:20.010,3,NB_OS,1,North,27.962,2.08,1.448,5,Friday
2018-02-09 17:29:20.090,1,NB_NS,1,North,25.476,1.976,1.156,5,Friday
2018-02-09 17:29:21.020,1,NB_NS,1,North,26.098000000000003,1.586,0.949,5,Friday
2018-02-09 17:29:22.080,3,NB_OS,1,North,36.661,1.495,1.38,5,Friday
2018-02-09 17:29:23.010,1,NB_NS,1,North,26.098000000000003,2.229,1.566,5,Friday
2018-02-09 17:29:24.010,1,NB_NS,1,North,26.098000000000003,1.286,0.631,5,Friday
2018-02-09 17:29:24.080,2,NB_MID,1,North,21.747,6.069,4.164,5,Friday
2018-02-09 17:29:25.010,2,NB_MID,1,North,20.506,1.8,0.858,5,Friday
2018-02-09 17:29:26.050,1,NB_NS,1,North,22.991,3.065,2.031,5,Friday
2018-02-09 17:29:26.050,3,NB_OS,1,North,36.661,4.851,4.444,5,Friday
2018-02-09 17:29:27.030,2,NB_MID,1,North,21.126,2.435,1.611,5,Friday
2018-02-09 17:29:28.060,1,NB_NS,1,North,19.884,1.744,0.701,5,Friday
2018-02-09 17:29:29.020,1,NB_NS,1,North,19.884,1.969,1.116,5,Friday
2018-02-09 17:29:29.060,3,NB_OS,1,North,36.039,2.266,1.832,5,Friday
2018-02-09 17:29:30.080,2,NB_MID,1,North,14.292,4.148,1.706,5,Friday
2018-02-09 17:29:31.090,3,NB_OS,1,North,34.798,2.571,1.983,5,Friday
2018-02-09 17:29:32.030,1,NB_NS,1,North,19.262,3.716,2.616,5,Friday
2018-02-09 17:29:32.080,2,NB_MID,1,North,13.67,2.618,1.358,5,Friday
2018-02-09 17:29:33.020,2,NB_MID,1,North,13.048,2.143,0.598,5,Friday
2018-02-09 17:29:34.080,1,NB_NS,1,North,18.64,1.92,1.035,5,Friday
2018-02-09 17:29:34.080,3,NB_OS,1,North,26.718000000000004,3.977,2.611,5,Friday
2018-02-09 17:29:36.020,1,NB_NS,1,North,16.777,3.133,1.872,5,Friday
2018-02-09 17:29:36.070,3,NB_OS,1,North,24.855,2.34,1.532,5,Friday
2018-02-09 17:29:37.020,2,NB_MID,1,North,22.369,2.65,3.589,5,Friday
2018-02-09 17:29:38.020,3,NB_OS,1,North,28.584,2.465,2.113,5,Friday
2018-02-09 17:29:38.060,1,NB_NS,1,North,15.533,2.088,0.853,5,Friday
2018-02-09 17:29:39.010,1,NB_NS,1,North,14.292,2.27,0.881,5,Friday
2018-02-09 17:29:40.070,2,NB_MID,1,North,19.262,3.368,2.11,5,Friday
2018-02-09 17:29:41.000,2,NB_MID,1,North,21.747,1.543,0.859,5,Friday
2018-02-09 17:29:41.030,1,NB_NS,1,North,14.914,2.625,1.511,5,Friday
2018-02-09 17:29:43.080,1,NB_NS,1,North,16.155,1.869,0.9,5,Friday
2018-02-09 17:29:44.010,2,NB_MID,1,North,24.233,3.092,2.647,5,Friday
2018-02-09 17:29:46.070,3,NB_OS,1,North,29.825,7.387,7.148,5,Friday
2018-02-09 17:29:47.060,2,NB_MID,1,North,24.233,2.815,2.149,5,Friday
2018-02-09 17:29:47.090,1,NB_NS,1,North,12.428,2.79,3.477,5,Friday
2018-02-09 17:29:49.030,2,NB_MID,1,North,22.991,3.162,2.358,5,Friday
2018-02-09 17:29:49.080,1,NB_NS,1,North,14.914,2.025,1.162,5,Friday
2018-02-09 17:29:50.020,1,NB_NS,1,North,18.021,1.676,0.845,5,Friday
2018-02-09 17:29:51.070,2,NB_MID,1,North,23.613000000000003,1.705,0.982,5,Friday
2018-02-09 17:29:53.080,2,NB_MID,1,North,23.613000000000003,2.416,1.721,5,Friday
2018-02-09 17:29:53.090,1,NB_NS,1,North,14.292,3.913,2.191,5,Friday
2018-02-09 17:29:55.090,3,NB_OS,1,North,28.584,9.2,8.87,5,Friday
2018-02-09 17:30:00.070,2,NB_MID,1,North,24.233,7.108,6.521,5,Friday
2018-02-09 17:30:02.030,2,NB_MID,1,North,27.962,2.48,2.212,5,Friday
2018-02-09 17:30:22.020,3,NB_OS,1,North,30.447,,,5,Friday
2018-02-09 17:30:22.040,2,NB_MID,1,North,34.798,,,5,Friday
2018-02-09 17:30:24.090,2,NB_MID,1,North,34.798,1.639,1.224,5,Friday
2018-02-09 17:30:25.010,3,NB_OS,1,North,33.554,2.833,2.591,5,Friday
2018-02-09 17:30:26.080,2,NB_MID,1,North,51.575,1.431,1.688,5,Friday
2018-02-09 17:30:27.070,3,NB_OS,1,North,31.069000000000003,1.872,1.32,5,Friday
2018-02-09 17:30:28.090,3,NB_OS,1,North,31.069000000000003,1.476,0.847,5,Friday
2018-02-09 17:30:29.040,3,NB_OS,1,North,31.691,1.694,1.183,5,Friday
2018-02-09 17:30:29.090,1,NB_NS,1,North,26.098000000000003,,,5,Friday
2018-02-09 17:30:30.040,1,NB_NS,1,North,27.34,1.636,0.934,5,Friday
2018-02-09 17:30:31.000,3,NB_OS,1,North,32.31,1.765,1.296,5,Friday
2018-02-09 17:30:32.020,3,NB_OS,1,North,31.069000000000003,1.512,0.909,5,Friday
2018-02-09 17:30:34.090,3,NB_OS,1,North,33.554,1.7,1.412,5,Friday
2018-02-09 17:30:37.090,2,NB_MID,1,North,25.476,11.1,10.922,5,Friday
2018-02-09 17:30:40.060,3,NB_OS,1,North,29.825,6.712,5.42,5,Friday
2018-02-09 17:30:43.010,2,NB_MID,1,North,42.253,3.759,5.831,5,Friday
2018-02-09 17:30:46.030,2,NB_MID,1,North,39.768,3.797,2.967,5,Friday
2018-02-09 17:30:46.070,3,NB_OS,1,North,41.632,4.487,5.755,5,Friday
2018-02-09 17:30:47.050,1,NB_NS,1,North,39.146,17.1,16.797,5,Friday
2018-02-09 17:30:47.060,3,NB_OS,1,North,40.39,1.052,0.631,5,Friday
2018-02-09 17:30:48.010,3,NB_OS,1,North,41.632,1.639,1.251,5,Friday
2018-02-09 17:30:49.040,2,NB_MID,1,North,39.768,3.206,2.886,5,Friday
2018-02-09 17:30:52.050,1,NB_NS,1,North,33.554,5.967,4.514,5,Friday
2018-02-09 17:30:53.010,2,NB_MID,1,North,35.417,4.358,3.458,5,Friday
2018-02-09 17:30:53.050,1,NB_NS,1,North,31.691,1.341,0.713,5,Friday
2018-02-09 17:30:54.020,3,NB_OS,1,North,36.039,6.1,5.869,5,Friday
2018-02-09 17:30:54.040,2,NB_MID,1,North,32.31,1.558,1.041,5,Friday
2018-02-09 17:30:55.060,1,NB_NS,1,North,31.691,1.2,0.818,5,Friday
2018-02-09 17:30:57.060,2,NB_MID,1,North,33.554,2.367,1.916,5,Friday
2018-02-09 17:30:58.020,3,NB_OS,1,North,36.661,4.088,3.752,5,Friday
2018-02-09 17:30:58.060,1,NB_NS,1,North,37.903,2.685,2.711,5,Friday
2018-02-09 17:30:59.090,1,NB_NS,1,North,29.205,1.915,1.058,5,Friday
2018-02-09 17:31:01.000,2,NB_MID,1,North,28.584,5.361,4.1,5,Friday
2018-02-09 17:31:01.050,1,NB_NS,1,North,29.205,2.834,2.248,5,Friday
2018-02-09 17:31:01.080,3,NB_OS,1,North,34.176,3.076,2.338,5,Friday
2018-02-09 17:31:02.020,2,NB_MID,1,North,29.205,1.379,0.856,5,Friday
2018-02-09 17:31:03.050,1,NB_NS,1,North,26.718000000000004,2.512,1.671,5,Friday
2018-02-09 17:31:03.050,3,NB_OS,1,North,36.039,1.738,1.432,5,Friday
2018-02-09 17:31:04.020,2,NB_MID,1,North,28.584,2.309,1.678,5,Friday
2018-02-09 17:31:05.020,1,NB_NS,1,North,26.098000000000003,1.929,1.173,5,Friday
2018-02-09 17:31:05.040,3,NB_OS,1,North,36.039,3.041,2.552,5,Friday
2018-02-09 17:31:07.020,1,NB_NS,1,North,26.098000000000003,2.4,1.64,5,Friday
2018-02-09 17:31:07.060,3,NB_OS,1,North,36.039,1.428,0.927,5,Friday
2018-02-09 17:31:08.060,2,NB_MID,1,North,27.962,3.68,3.009,5,Friday
2018-02-09 17:31:09.030,1,NB_NS,1,North,26.718000000000004,2.344,1.731,5,Friday
2018-02-09 17:31:10.060,2,NB_MID,1,North,27.34,2.332,1.672,5,Friday
2018-02-09 17:31:11.000,1,NB_NS,1,North,24.233,2.123,1.39,5,Friday
2018-02-09 17:31:11.050,2,NB_MID,1,North,26.718000000000004,2.26,1.556,5,Friday
2018-02-09 17:31:12.080,3,NB_OS,1,North,31.069000000000003,6.228,4.933,5,Friday
2018-02-09 17:31:13.080,2,NB_MID,1,North,22.369,1.85,0.965,5,Friday
2018-02-09 17:31:14.090,2,NB_MID,1,North,21.747,1.543,0.71,5,Friday
2018-02-09 17:31:15.020,2,NB_MID,1,North,21.126,1.641,0.878,5,Friday
2018-02-09 17:31:15.040,3,NB_OS,1,North,31.069000000000003,3.744,3.161,5,Friday
2018-02-09 17:31:16.030,3,NB_OS,1,North,29.825,1.2,0.576,5,Friday
2018-02-09 17:31:17.020,2,NB_MID,1,North,19.262,2.613,1.524,5,Friday
2018-02-09 17:31:17.090,1,NB_NS,1,North,25.476,5.927,5.522,5,Friday
2018-02-09 17:31:20.050,1,NB_NS,1,North,24.233,4.062,3.222,5,Friday
2018-02-09 17:31:20.080,2,NB_MID,1,North,21.747,2.571,2.135,5,Friday
2018-02-09 17:31:22.070,2,NB_MID,1,North,21.747,2.211,1.55,5,Friday
2018-02-09 17:31:23.010,2,NB_MID,1,North,21.126,1.8,0.958,5,Friday
2018-02-09 17:31:25.080,1,NB_NS,1,North,17.399,6.364,3.894,5,Friday
2018-02-09 17:31:27.030,2,NB_MID,1,North,14.914,6.375,3.745,5,Friday
2018-02-09 17:31:27.050,1,NB_NS,1,North,17.399,1.993,1.147,5,Friday
2018-02-09 17:31:27.090,3,NB_OS,1,North,29.205,10.6,10.285,5,Friday
2018-02-09 17:31:28.080,1,NB_NS,1,North,19.262,1.742,0.786,5,Friday
2018-02-09 17:31:29.070,3,NB_OS,1,North,25.476,2.634,1.471,5,Friday
2018-02-09 17:31:30.040,3,NB_OS,1,North,23.613000000000003,2.084,1.358,5,Friday
2018-02-09 17:31:31.070,1,NB_NS,1,North,13.67,4.827,2.459,5,Friday
2018-02-09 17:31:33.060,2,NB_MID,1,North,11.807,7.295,4.685,5,Friday
2018-02-09 17:31:33.070,3,NB_OS,1,North,18.021,3.476,1.855,5,Friday
2018-02-09 17:31:34.090,1,NB_NS,1,North,14.914,3.45,2.545,5,Friday
2018-02-09 17:31:36.050,2,NB_MID,1,North,10.563,5.188,2.991,5,Friday
2018-02-09 17:31:36.080,3,NB_OS,1,North,17.399,3.536,2.504,5,Friday
2018-02-09 17:31:37.030,1,NB_NS,1,North,18.021,3.228,2.8,5,Friday
2018-02-09 17:31:40.060,1,NB_NS,1,North,21.747,2.263,1.791,5,Friday
2018-02-09 17:31:41.050,1,NB_NS,1,North,20.506,2.345,1.468,5,Friday
2018-02-09 17:31:47.090,1,NB_NS,1,North,19.262,6.097,4.953,5,Friday
2018-02-09 17:32:17.090,2,NB_MID,1,North,47.846,40.4,39.447,5,Friday
2018-02-09 17:32:19.020,3,NB_OS,1,North,34.798,43.4,42.86,5,Friday
2018-02-09 17:32:19.080,2,NB_MID,1,North,42.253,2.276,1.699,5,Friday
2018-02-09 17:32:20.060,1,NB_NS,1,North,33.554,32.7,32.212,5,Friday
2018-02-09 17:32:21.010,2,NB_MID,1,North,41.632,2.579,2.099,5,Friday
2018-02-09 17:32:21.070,3,NB_OS,1,North,34.176,1.767,1.224,5,Friday
2018-02-09 17:32:24.090,3,NB_OS,1,North,31.691,3.635,2.932,5,Friday
2018-02-09 17:32:25.060,2,NB_MID,1,North,36.661,4.149,3.258,5,Friday
2018-02-09 17:32:26.070,3,NB_OS,1,North,31.069000000000003,2.016,1.468,5,Friday
2018-02-09 17:32:27.040,3,NB_OS,1,North,32.31,1.835,1.405,5,Friday
2018-02-09 17:32:31.060,3,NB_OS,1,North,26.718000000000004,3.893,2.916,5,Friday
2018-02-09 17:32:42.050,3,NB_OS,1,North,34.798,11.9,11.515,5,Friday
2018-02-09 17:32:42.080,2,NB_MID,1,North,37.283,17.2,16.925,5,Friday
2018-02-09 17:32:43.010,2,NB_MID,1,North,38.525,1.335,1.054,5,Friday
2018-02-09 17:32:44.080,1,NB_NS,1,North,33.554,24.2,23.9,5,Friday
2018-02-09 17:32:45.030,1,NB_NS,1,North,31.069000000000003,1.8,1.2,5,Friday
2018-02-09 17:32:45.090,2,NB_MID,1,North,35.417,2.242,1.568,5,Friday
2018-02-09 17:32:46.040,3,NB_OS,1,North,33.554,4.167,3.643,5,Friday
2018-02-09 17:32:48.040,1,NB_NS,1,North,30.447,3.49,2.862,5,Friday
2018-02-09 17:32:48.040,3,NB_OS,1,North,33.554,2.167,1.707,5,Friday
2018-02-09 17:32:49.000,2,NB_MID,1,North,31.069000000000003,4.716,3.828,5,Friday
2018-02-09 17:32:50.010,2,NB_MID,1,North,29.205,1.57,0.776,5,Friday
2018-02-09 17:32:50.090,3,NB_OS,1,North,34.176,1.669,1.173,5,Friday
2018-02-09 17:32:51.000,3,NB_OS,1,North,34.798,1.157,0.805,5,Friday
2018-02-09 17:32:51.040,2,NB_MID,1,North,31.069000000000003,1.44,0.978,5,Friday
2018-02-09 17:32:53.070,1,NB_NS,1,North,31.069000000000003,4.428,3.991,5,Friday
2018-02-09 17:32:54.000,2,NB_MID,1,North,32.931999999999995,2.717,2.312,5,Friday
2018-02-09 17:32:55.000,3,NB_OS,1,North,29.205,5.132,3.685,5,Friday
2018-02-09 17:32:56.020,2,NB_MID,1,North,32.31,2.492,1.928,5,Friday
2018-02-09 17:32:56.030,3,NB_OS,1,North,31.069000000000003,1.404,0.986,5,Friday
2018-02-09 17:32:56.070,1,NB_NS,1,North,24.855,1.89,2.69,5,Friday
2018-02-09 17:32:57.050,3,NB_OS,1,North,29.205,1.57,0.862,5,Friday
2018-02-09 17:32:58.000,1,NB_NS,1,North,25.476,2.546,1.913,5,Friday
2018-02-09 17:32:58.020,2,NB_MID,1,North,27.962,2.6,1.695,5,Friday
2018-02-09 17:32:59.050,3,NB_OS,1,North,27.962,2.32,1.632,5,Friday
2018-02-09 17:33:00.030,2,NB_MID,1,North,26.098000000000003,2.529,1.772,5,Friday
2018-02-09 17:33:01.060,3,NB_OS,1,North,29.205,1.302,0.748,5,Friday
2018-02-09 17:33:02.020,2,NB_MID,1,North,27.34,2.086,1.523,5,Friday
2018-02-09 17:33:02.020,3,NB_OS,1,North,29.825,1.762,1.255,5,Friday
2018-02-09 17:33:03.040,1,NB_NS,1,North,26.098000000000003,5.486,5.04,5,Friday
2018-02-09 17:33:04.040,2,NB_MID,1,North,23.613000000000003,2.842,1.865,5,Friday
2018-02-09 17:33:05.000,1,NB_NS,1,North,24.233,1.8,1.257,5,Friday
2018-02-09 17:33:07.020,2,NB_MID,1,North,29.825,2.438,2.412,5,Friday
2018-02-09 17:33:07.060,1,NB_NS,1,North,23.613000000000003,2.084,1.222,5,Friday
2018-02-09 17:33:08.000,1,NB_NS,1,North,24.233,1.8,0.993,5,Friday
2018-02-09 17:33:09.020,1,NB_NS,1,North,26.098000000000003,1.371,0.803,5,Friday
2018-02-09 17:33:12.050,1,NB_NS,1,North,24.855,2.7,1.914,5,Friday
2018-02-09 17:33:42.050,1,NB_NS,1,North,34.176,31.0,30.64,5,Friday
2018-02-09 17:33:43.030,3,NB_OS,1,North,30.447,41.1,40.747,5,Friday
2018-02-09 17:33:45.070,2,NB_MID,1,North,34.798,2.989,37.215,5,Friday
2018-02-09 17:33:46.020,2,NB_MID,1,North,38.525,1.568,1.243,5,Friday
2018-02-09 17:33:47.000,2,NB_MID,1,North,37.283,1.02,0.51,5,Friday
2018-02-09 17:33:47.010,3,NB_OS,1,North,29.205,4.098,3.418,5,Friday
2018-02-09 17:33:49.070,3,NB_OS,1,North,27.962,1.96,1.286,5,Friday
2018-02-09 17:33:54.070,2,NB_MID,1,North,47.846,6.7,6.472,5,Friday
2018-02-09 17:33:55.020,3,NB_OS,1,North,27.962,6.72,6.148,5,Friday
2018-02-09 17:33:56.000,3,NB_OS,1,North,30.447,0.955,0.488,5,Friday
2018-02-09 17:33:56.040,1,NB_NS,1,North,39.768,13.9,13.677,5,Friday
2018-02-09 17:34:01.070,1,NB_NS,1,North,32.31,5.677,4.092,5,Friday
2018-02-09 17:34:02.070,3,NB_OS,1,North,32.31,5.538,5.377,5,Friday
2018-02-09 17:34:12.080,2,NB_MID,1,North,35.417,18.1,17.89,5,Friday
2018-02-09 17:34:13.000,2,NB_MID,1,North,36.661,1.342,0.903,5,Friday
2018-02-09 17:34:13.060,3,NB_OS,1,North,36.661,10.9,10.595,5,Friday
2018-02-09 17:34:15.040,3,NB_OS,1,North,33.554,3.233,2.538,5,Friday
2018-02-09 17:34:17.020,2,NB_MID,1,North,38.525,4.123,3.95,5,Friday
2018-02-09 17:34:17.040,1,NB_NS,1,North,27.34,16.7,16.43,5,Friday
2018-02-09 17:34:18.000,3,NB_OS,1,North,34.176,2.716,2.307,5,Friday
2018-02-09 17:34:18.050,1,NB_NS,1,North,29.825,1.237,0.765,5,Friday
2018-02-09 17:34:19.020,1,NB_NS,1,North,28.584,1.057,0.37,5,Friday
2018-02-09 17:34:19.060,2,NB_MID,1,North,36.661,1.647,1.145,5,Friday
2018-02-09 17:34:20.050,2,NB_MID,1,North,35.417,2.116,1.638,5,Friday
2018-02-09 17:34:22.090,2,NB_MID,1,North,34.798,1.671,1.141,5,Friday
2018-02-09 17:34:23.080,2,NB_MID,1,North,34.798,1.125,0.624,5,Friday
2018-02-09 17:34:24.010,2,NB_MID,1,North,36.661,1.373,1.036,5,Friday
2018-02-09 17:34:24.060,1,NB_NS,1,North,31.069000000000003,4.248,4.063,5,Friday
2018-02-09 17:34:24.090,3,NB_OS,1,North,27.962,7.4,5.625,5,Friday
2018-02-09 17:34:25.020,2,NB_MID,1,North,32.931999999999995,1.426,0.838,5,Friday
2018-02-09 17:34:25.020,3,NB_OS,1,North,31.069000000000003,1.404,0.964,5,Friday
2018-02-09 17:34:27.080,3,NB_OS,1,North,29.825,1.912,1.24,5,Friday
2018-02-09 17:34:27.090,1,NB_NS,1,North,27.34,3.968,3.012,5,Friday
2018-02-09 17:34:28.000,3,NB_OS,1,North,32.31,1.212,0.87,5,Friday
2018-02-09 17:34:29.090,1,NB_NS,1,North,23.613000000000003,2.653,1.656,5,Friday
2018-02-09 17:34:30.040,1,NB_NS,1,North,25.476,1.756,1.131,5,Friday
2018-02-09 17:34:31.010,2,NB_MID,1,North,27.34,7.077,5.649,5,Friday
2018-02-09 17:34:31.040,3,NB_OS,1,North,29.205,3.753,3.109,5,Friday
2018-02-09 17:34:32.040,2,NB_MID,1,North,26.098000000000003,1.886,0.932,5,Friday
2018-02-09 17:34:33.000,3,NB_OS,1,North,29.825,1.95,1.294,5,Friday
2018-02-09 17:34:33.050,1,NB_NS,1,North,29.205,2.106,1.74,5,Friday
2018-02-09 17:34:35.000,3,NB_OS,1,North,28.584,2.348,1.655,5,Friday
2018-02-09 17:34:35.060,1,NB_NS,1,North,26.098000000000003,2.657,1.771,5,Friday
2018-02-09 17:34:37.070,3,NB_OS,1,North,31.069000000000003,1.692,1.348,5,Friday
2018-02-09 17:34:37.080,2,NB_MID,1,North,27.962,4.36,4.049,5,Friday
2018-02-09 17:34:38.030,1,NB_NS,1,North,25.476,4.039,3.357,5,Friday
2018-02-09 17:34:38.040,2,NB_MID,1,North,24.233,2.169,1.248,5,Friday
2018-02-09 17:34:40.030,2,NB_MID,1,North,22.991,2.335,1.549,5,Friday
2018-02-09 17:34:40.060,3,NB_OS,1,North,27.34,3.6,2.562,5,Friday
2018-02-09 17:34:40.070,1,NB_NS,1,North,26.098000000000003,1.714,1.049,5,Friday
2018-02-09 17:34:41.050,3,NB_OS,1,North,26.098000000000003,2.143,1.573,5,Friday
2018-02-09 17:34:41.080,1,NB_NS,1,North,26.098000000000003,1.457,0.731,5,Friday
2018-02-09 17:34:42.010,2,NB_MID,1,North,21.747,2.16,1.382,5,Friday
2018-02-09 17:34:43.010,1,NB_NS,1,North,24.855,2.7,1.957,5,Friday
2018-02-09 17:34:43.040,2,NB_MID,1,North,21.126,1.694,0.919,5,Friday
2018-02-09 17:34:44.060,3,NB_OS,1,North,22.991,2.724,1.68,5,Friday
2018-02-09 17:34:45.040,1,NB_NS,1,North,21.747,2.931,1.922,5,Friday
2018-02-09 17:34:45.070,3,NB_OS,1,North,24.233,1.431,0.691,5,Friday
2018-02-09 17:34:45.080,2,NB_MID,1,North,21.747,1.749,0.902,5,Friday
2018-02-09 17:34:46.050,3,NB_OS,1,North,23.613000000000003,2.132,1.403,5,Friday
2018-02-09 17:34:47.010,2,NB_MID,1,North,21.126,2.647,1.889,5,Friday
2018-02-09 17:34:48.010,3,NB_OS,1,North,22.369,1.35,1.174,5,Friday
2018-02-09 17:34:48.080,1,NB_NS,1,North,28.584,2.152,1.958,5,Friday
